上级地址,用户地址,总存数量,总提数量,未释放量,团队收益,未提收益,放大总量,
TEZEcphgFTEAK993vpE4qEYj72d9VXBYY7,TG7hCN9ruj1JcZ7KjSQaqXYDRthqCUCz74,148,0,295.99999997,0,0,296,
TEYbVMkYBYevVHDR9vZXDKgDG7o7zCk6gL,TRF3NbTrMhB8761vPu97tszLMKF9dZ2xVe,1557.17,194.5723083,2919.767692,0,0,3114.34,
TExvup9Xg9uaeCHt75bSa5KaKSc7uhS9WA,TF8mkCfvANcmu676wogffQTfvDTucaFwNU,586.28,1166.877742,5.68225819,0,0,1172.56,
TExvt4byiZMrr8eP5ad1ds8rcMvKj4Lozc,TVSBEL4CjnUbMXXz7qezLe9eJbgXLHPmfK,85.35,149.3010566,21.39894368,0,0,170.7,
TExvdx99vgXZGhefUmEWfUTNKfxbG2ecSb,TLNpsmyfnFmc9EMyRBLBHA9GQW7Rq81r5B,2100,1055.053484,3989.05348492,0,0,4200,
TEXGqtbiG9o23GQXdBrKwxNHczQWk9U7Nr,TN9fMkvLt55HToj4ZApvw1eNHEu4egrfmv,48,15.44442927,105.44442927,0,0,96,
TEXGqtbiG9o23GQXdBrKwxNHczQWk9U7Nr,TKRqePJgrBJ3YMtXCRnyzwRerV4Fe9z4AG,1390,1111.000121,1668.9998792,0,0,2780,
TExBXjfuLmeVbb9rYJQQQBpdKax6JGVZkh,TAgAnXma3ZiyMPzBJhN7mELTB8PhbvhZDh,245.54,274.6004352,216.47956493,0,0,491.08,
TEx4PsGJZFWPwM9mEuFvAgp77m7NMHgDz3,TS6cg7ej3oq5KGqBLC5J4sG6ohVQiG9Ues,24.5,44.55425185,4.44574847,0,0,49,
TEx4PsGJZFWPwM9mEuFvAgp77m7NMHgDz3,TN7dUTSsFPP6qwvuBUqkRu5hM7vc2DhMb4,1636.61,3020.142574,253.07742682,0,0,3273.22,
TEVFChhSzzhRjkF3LnERFfQ4DVwP2kJAnk,TFxExs4hnVKuqPPGJ1vNUbzsKsaFAmfxrH,100,0,200.00000004,0,0,200,
TEVdQNkesivCfxcoER5jj6t3Nafp3BpUpc,TKHQLxpp4EkyckeKZsjNhhGLGkRfQZSL1X,133.5,54.82887585,254.82887595,0,0,267,
TEtPRZ2PCbRMyo47o3vijcG4BpEuh1QD2V,TKqLGks5zXBKYKGrd6nYWDwaSsKaT2LEkz,46.5,36.66482981,56.33517024,0,0,93,
TEtPRZ2PCbRMyo47o3vijcG4BpEuh1QD2V,TAG5SzSFF4HoXXJqKHwKnaSpJWoynEAQ9B,157,68.64172045,245.35827953,0,0,314,
TEtPRZ2PCbRMyo47o3vijcG4BpEuh1QD2V,TKuB7c1zuYmMfCLAmXVGBZ3AFdagGp3TPY,1035,65.86049383,2004.1395065,0,0,2070,
TEtPRZ2PCbRMyo47o3vijcG4BpEuh1QD2V,TEf3kjRfoT1V3KpWhQn6UAYwfF18kuqyhz,3400,0,6843.23174638,0,0,6800,
TEtgYrQ9SDUiWLaRRRxoARi7b9rqqBVbVf,TADaZTsQUcizY4HPWTx3bRxryF9oB4Ewjw,930,760.0783595,1099.92164073,0,0,1860,
TETGynnwEEH86XXMfAvyo91Ec9sgzj8KgM,TNZzJ75n2FCo6WpCGxwjqwRiC9mQ57x3wm,936.34,368.7450965,1503.934904,0,0,1872.68,
TEt32EqiP1kpEicNtMxkGCZKxBfNH3rDgF,TUXqERzGgu3D8LKVsQN6cJjCevkDLtrLdB,1592,92.25700731,3091.7429922,0,0,3184,
TESxdiHkWsE9hgy2GwUoSmRkic8q4x1gts,TU7W1wX1RDVX3mqTRJe8ki2cX36ja1unEZ,1225.62,904.9082889,1546.33171111,0,0,2451.24,
TEsrT9XHJY9a71fmhFJoyonM5uJ5PUXTkd,TQS6Br6tYS636YGiP8PH7GQamnbFwjrJrA,321.5,17.24099901,625.75900107,0,0,643,
TERonkqS4MEwkkmgrZe5uZgjd5gxtHLwLT,TS1GFCLtnZbJwMvsV9AyZwMq7kvbz2fssM,1010,1167.558025,852.44197631,0,0,2020,
TEQqM77Z6BDkT3iTSGz35hWYDomXVBFMHF,TXkijfueRLXSAdXDwea3x2MyyZ8DmjQgTB,544,380.7355155,930.73551556,0,0,1088,
TEQ674Wy4icfYcVcqWtgH2mpxPeJ2YS5qw,TGBM4w1TMVNDBV1fiD3Bfy1YSMD8ESMZVE,158,58.91859313,257.08140689,0,0,316,
TEQ674Wy4icfYcVcqWtgH2mpxPeJ2YS5qw,TXkW97YnYJndiarVgmnHDYkJV8dGH1tarB,326.04,327.9834104,324.09658982,0,0,652.08,
TEQ674Wy4icfYcVcqWtgH2mpxPeJ2YS5qw,TAbwoaGL23qvRNzR5x7jJzUhfY2hgHsVJs,2465,1024.993759,3905.0062408,0,0,4930,
TEPK2qmrvRxGKmj4iWfW2q7wZExJvX4rxz,TUxE6eMFcTNqMvn5kS72mT4mBXqk7oTCgb,2411.12,2238.390681,2583.84931937,0,0,4822.24,
TEoTHUpXuiwwd7WwXUjB9fmrqmTNEgAnHG,TYrdr7UQAf5LT3iTckDkmiPSxg9K5vCLB5,10,7.94456997,12.05543003,0,0,20,
TEoTHUpXuiwwd7WwXUjB9fmrqmTNEgAnHG,TVLDvkB9B2C2P5npEX3vPWcpL4Dix8cBD7,5263.9,4282.502092,6245.29790798,0,0,10527.8,
TEoTHUpXuiwwd7WwXUjB9fmrqmTNEgAnHG,TWaYHyXT42LndE9mUMDDE8zFUztCvfcWTB,14026,13832.17081,14219.82919,0,0,28052,
TEom3HM9azLqG1QfhrgpC6sKakMoHBVKEE,TXz74paom4UtAa9dBzu3HbzsN25sMhK9DB,337.74,272.1642837,403.3157171,0,0,675.48,
TEoKEFPjg6b7rw2MQBwaiURPpRurTuwJbt,TYP2Ar2kpW1fw3k6PtMMsSJAkUwXUbGmnz,61,122,0,0,0,122,
TEoKEFPjg6b7rw2MQBwaiURPpRurTuwJbt,TVDHutFcLkhPm1bvbqd42cWp31PHBByyUr,100,93.59877941,106.40122059,0,0,200,
TEoKEFPjg6b7rw2MQBwaiURPpRurTuwJbt,TVeDgeZtbiNyYt7hPTH2syccBBzm9NhhaV,137,118.4006151,155.59938493,0,0,274,
TEmPLQABHGWvNkJF3xi1KGVgPB2uh6SYw9,TR3wN4oMzBkQ4gydyfaFRWhEt9hf2xh2Bj,1676,343.7295257,3517.72952541,0,0,3352,
TEmpeNJykJYJqyEJYjhXVDosMcDq3Qj7Qe,TBcnpwh5q1eGJuaeCeSMBKxNHEUcz1Gszi,243,223.3016676,709.30166756,0,0,486,
TEmpeNJykJYJqyEJYjhXVDosMcDq3Qj7Qe,TX5furVza4PzZuYgYPXSMw9KvhGjEwysQW,285.17,60.27598974,510.0640103,0,0,570.34,
TEM1wz7Lw9BapVz4A1mHWCr3TfufubKnfH,TXSTmgDVhPV2dEkfbD4GFTvWdRNtAz7fnW,9277,3034.675878,15519.32411789,0,0,18554,
TELiURQkXdmHZWkpiYwFJy71NqwpUm4Din,TRhy4xGfc8bzWkN7fu9TwdEqxKEFvG7PqG,608.5,108.5369789,1108.46302149,0,0,1217,
TEL4zeSshWBrszdFPzAWaKhPWnbnmUjn5L,TVT6UGRvPqDBdzrf3cDjJbmEzf7WkDim3V,699,228.7834212,1169.21657929,0,0,1398,
TEkuhLRuhdgJWH3R1RCyQ149LJ4wksfSMF,TUEj7vGRJ8zUi3iLKpwryAfP5gJjxU6FfW,101446.9075,202893.815,53770.33402,0,0,202893.815,
TEJU7ddXbwtmFidqjj8vYYtWP7Yom77Ru1,TGtSaAXbpqPu6JMy1N9nojdGG5NMRhSQQn,419,629.1693719,208.8306282,0,0,838,
TEJP6ynD9xekbDD9SARW6QGt8QC6D3XQHH,TGRzLLm3NgsuNys3e7veRHNKQR8nf3rSEd,203,287.1647622,118.83523819,0,0,406,
TEJP6ynD9xekbDD9SARW6QGt8QC6D3XQHH,TKZaH7PpEmifGhgLxsmeSqZ3Wvsm1hYLwK,297,525.7609923,68.23900798,0,0,594,
TEiTk5qquKCGVEj8YUCcXLNhQAkqYAJvab,TQ62PGFWAVPzfY7K3kaV4jBK5MzwdS1Qre,2101.72,1398.787003,2804.6529982,0,0,4203.44,
TEikVpRGsrJ7MqdSzzuBvCu7dsd67knUAJ,TSKgUsterzzQ1DbZms1umXzYWtZL6Ym6d6,1273,677.2560567,1868.74394358,0,0,2546,
TEiitfKgbvDoTG4BwbzCQHdDJrwjnk4iXY,TDWJmyanZBxjNQWg78MiY3UJENTh5DaknR,960.56,1886.037115,35.08288675,0,0,1921.12,
TEhZ2nJaVABrppqap3LDFvBB9SeP4KqGg5,TUERVwCM1JgCC3ooxw6Ye4TvQc178eBCQc,138.71,72.28858356,205.1314164,0,0,277.42,
TEhZ2nJaVABrppqap3LDFvBB9SeP4KqGg5,TEbmJmnbqCCYqN1kKgGL4nWqni8rocE8ve,894.93,605.1919434,1923.3038022,0,0,1789.86,
TEHNM7Ly9FCQrgMq9o7GTJnVRhkJgS2yhD,TPdesFQJ47K5kHTfom3XNDZPXTRPFSnqtw,1889.55,1028.273809,2750.82619186,0,0,3779.1,
TEHNM7Ly9FCQrgMq9o7GTJnVRhkJgS2yhD,TKUfAB4VP4NyiqdN8ocyq8Wob5xwCEAJyw,2068.29,1241.956217,2894.62378308,0,0,4136.58,
TEGi6UKf1SNGDq39KCdii6emtmk3tH7z4G,TQkScXCTyA31HY1psN7c2AkRXeWDao3k4b,2552.9,1358.664724,4185.0364381,0,0,5105.8,
TEgdckwzWEzRPTxyLmUViTDhsVghcXLxU4,TSiGcyz9ZduLKtaYTbPAku46wwUjzTVEqp,385,651.5663861,118.43361399,0,0,770,
TEgdckwzWEzRPTxyLmUViTDhsVghcXLxU4,TXJF2dBNdsiWBkwvdniby8b8chYaAtGdfq,439,825.6996674,52.300333,0,0,878,
TEGchv8iGL9vmwHyfwDCY2qavtYC24f6kW,TMAB8qVMFvx184p5ubHQ75cCcEd16fztZp,1785.7,386.0816712,3185.31832919,0,0,3571.4,
TEFDRuWiakpwZqNSvf7tANtG4UZbXkSU51,TSfo77TUpK7b4X4buhsdp7Low9hW8jo7E4,3132.78,6203.76,61.8,0,0,6265.56,
TEf3kjRfoT1V3KpWhQn6UAYwfF18kuqyhz,TK25sFcGYnWewzGspbiber6TZRdCP1dFp9,2190.46,1039.311549,3815.59679187,0,0,4380.92,
TEemkp7bs5TmTcwEYLsSJorcT8yThFNkYE,TJwhB85AcBJ9es7L7tFH73YRgoryVNMtQU,152,110.2730208,193.72697922,0,0,304,
TEemkp7bs5TmTcwEYLsSJorcT8yThFNkYE,TKazgCL2tYgZuJtvUnXeJYEWLCJoWLv1vM,246.6,153.9691793,360.34557968,0,0,493.2,
TEemkp7bs5TmTcwEYLsSJorcT8yThFNkYE,TPb5SXorvX8F47SuyKzdyBhLjkr24TwrLv,442,348.1205546,535.87944537,0,0,884,
TEeaHvgUsywdTDx5f7PCp7E8X49PWGNCvY,TFppQA3n2kkhWHSwqsEYeqFEqs3tos3Y5U,8331.9,341.8464758,16321.9535236,0,0,16663.8,
TEdjvLCVKqkCW8nUUdaCsfWqKgDVpWxmEZ,TC9cMM592YsQbN5dajwMobP5GAC9mrRKq6,0,0,0,0,0,0,
TEDEz7wYrbifC7gMYDvyHBH7xq7wu5wbkg,TKb9Ys7msXSWhQzhcAippnV1GLfiATjA96,210,0,420,0,0,420,
TED3nuhq2jxS4sXCSvsTVK8ADwGzefg8G3,TMNihRKXcXsBwhpGWQQ45iPgmikx175qH4,1630.55,3124.302779,179.2251687,0,0,3261.1,
TEcTk76jwDEC44K288nXawD9zATSyYjiJe,TS6eb7eABwT4T7kSoR41xxtu4sjtqxevDT,957.94,703.2436806,1613.24368093,0,0,1915.88,
TEBz4TMJifA2o1LCuMTsaaGxf4tnePzJmF,TGgM8eYRJpQ3AbCzKL9KU1KaHSBE7vjjef,389.36,419.0379219,359.68207879,0,0,778.72,
TEBz4TMJifA2o1LCuMTsaaGxf4tnePzJmF,TRLx1Tug5F4XgRqubq2oJT5MZ8x8TwV2V3,502.2,883.0220227,121.37797734,0,0,1004.4,
TEBXiUG69b6B1LbqmrKAVkSXUCGk6ue92F,TVmY2LVpXxCJad9GLjppHjo15jFLWbcuZT,139.9,261.8560682,17.94393198,0,0,279.8,
TEBXiUG69b6B1LbqmrKAVkSXUCGk6ue92F,TDwB3CdZJfftWNNeTzA9VcgveTmWPUPiuU,200,72.81924717,327.18075282,0,0,400,
TEbVMz39zPe1Jsm1UwsjXHowNTVi357QqC,TTwxt8sBcvNxwhM1GepF8GggBXYkANY9sQ,73,53.02586651,92.97413357,0,0,146,
TEaz33k85W9M6Z9xEknap8yrGLmWcJP7rW,TLezPN4H9o4VHwi2MtaCEHD7sMKXnwmopa,321,441.3099458,200.69005441,0,0,642,
TEaz33k85W9M6Z9xEknap8yrGLmWcJP7rW,TMUAthG1kYmpHUR2ANjxjR7LHVQvnaPT38,384,258.4732022,694.47320215,0,0,768,
TEaz33k85W9M6Z9xEknap8yrGLmWcJP7rW,TBD2p697XbrVuSqbff9jBCkQFLahPcj2Ea,1327.38,1956.870203,2196.65939257,0,0,2654.76,
TEaz33k85W9M6Z9xEknap8yrGLmWcJP7rW,TNMfZc53DpR8QLYPiP7HdgwCw2ffgDUN3n,3125.7,5303.181837,948.21816407,0,0,6251.4,
TEaz33k85W9M6Z9xEknap8yrGLmWcJP7rW,TMRuiVgq3p5CVqijmYoy7pWhDz2bgr7bFW,7569,7112.789103,8025.21089715,0,0,15138,
TE9rkBTWKXte4bjkjoip5fQ284j5AW5vAY,TGJSknjyV4B1YBGZ6KYW2o8cYQ3Xf8ZNyc,3099.85,1261.386793,5328.34454638,0,0,6199.7,
TE9n3zpUY96XQh7cnuyNc427XTsLYwyBC7,TPL96Wzhwp6Ymzs8x1QdLKJrgYAqQCFo6r,2191.9,4278.418252,105.3817496,0,0,4383.8,
TE7uunMMAPiNF6e9j2Jj34QbNykKbek6Di,TQiuYHyM2mhwtoF7qjrYBsaectbFu4cyBr,1218,1086.926654,1440.50463692,0,0,2436,
TE7uunMMAPiNF6e9j2Jj34QbNykKbek6Di,TTyFcAYrSx33aBKF2v2BmeSfZqneoCYGxW,5467.8,10502.62074,150.97925642,0,0,10895.6,
TE7tmChr5G6ts2bNfLoBpSgCpPwZD5i4PX,TFQAA8Z3sjLPmWWYbyEJYPpRXGCjd7KFYW,70031,13289.43152,126772.5685,0,0,140062,
TE5k3Ug8aZRKw7MPLvK7HFXdueNSBc829D,TL1t2UyLQ6jejwm8JDbc5Ks2zqmkfDCPNf,50,0,100.00000003,0,0,100,
TE5H8QAqbbhAB8nHn13Zx2SE9vmU8C9eJV,TUcoaU9yHTBfQfVAnXiuYizqXGZXVpqSSX,60,10.5616655,109.43833449,0,0,120,
TE5H8QAqbbhAB8nHn13Zx2SE9vmU8C9eJV,TMdiubac5mWPog5gTU5vNo6G4ZF5VjE4gf,120.8,11.9330459,229.66695409,0,0,241.6,
TE5H8QAqbbhAB8nHn13Zx2SE9vmU8C9eJV,THZxRmw7WA94miDY3GE24Bta965Bk1gnqj,160.4,25.0217529,295.77824718,0,0,320.8,
TE5H8QAqbbhAB8nHn13Zx2SE9vmU8C9eJV,TW4RAigT8Kb4orQNfT7rmRYmrDgor3LDox,231.12,33.67785985,428.56214014,0,0,462.24,
TE5H3sqbW1YRN8LWDYTLYCmvHYZKnxMja4,THF64e8mofk9FZXRNQi5QoduLW72aQJmNQ,1034,1132.918815,935.08118545,0,0,2068,
TE3yHzHMu8XjjnwCxsoAn7Gk7p64qNXhji,TNGGHXbjxfa8vvAgt43yctSymZtE2hFRoN,537,581.2586495,492.74135337,0,0,1074,
TE2dn9hEKUFWvGikAZZayLmkaMCYq8sW7j,TVSa3kkHsgkvW9w3RgAMK7DzaWU16LcjRu,100,0,200.00000002,0,0,200,
TE2dn9hEKUFWvGikAZZayLmkaMCYq8sW7j,TB88fohzAwqzeawHRwD8maYkzbzN8wEMLm,130.7,5.78189395,255.61810601,0,0,261.4,
TE2dn9hEKUFWvGikAZZayLmkaMCYq8sW7j,TBuUjNRsykFHmTxEX7hvrorgeRX73FY5Px,243,53.92489379,432.07510625,0,0,486,
TE2dn9hEKUFWvGikAZZayLmkaMCYq8sW7j,TNhreDFVB6mbdPprdwpPryaXeuetGF4Ktn,351.7,151.7203882,551.67961183,0,0,703.4,
TE2dn9hEKUFWvGikAZZayLmkaMCYq8sW7j,THRy3bhuPQvwaJHuGnCstjVM7NBAjW2mE1,367.7660882,735.5321763,0,0,0,735.5321763,
TE2dn9hEKUFWvGikAZZayLmkaMCYq8sW7j,TSEEsyikuwxpXGcSQ7QsMvVfyWAeZ4dZkB,495.2,255.7338759,764.3863839,0,0,990.4,
TE2dn9hEKUFWvGikAZZayLmkaMCYq8sW7j,TGwMwWw5PiQZxZQTA96W4kCLUFdbk2w7zd,561.7,110.341139,1233.81224679,0,0,1123.4,
TE2dn9hEKUFWvGikAZZayLmkaMCYq8sW7j,TAbm3w2VTbDnvCUathDqMVrEpc9bk75m2S,1040.2,884.209533,1196.1904676,0,0,2080.4,
TE2dn9hEKUFWvGikAZZayLmkaMCYq8sW7j,TLv8bdKuPHqDAWsGr1B66aKdV5naTMXB9G,1234.7,416.7069271,2052.6930733,0,0,2469.4,
TE2dn9hEKUFWvGikAZZayLmkaMCYq8sW7j,TUkeGXLJBHdQSvVcVQtQtk2KeFhniaed9G,1824.98,1627.434722,2022.52528272,0,0,3649.96,
TE2dn9hEKUFWvGikAZZayLmkaMCYq8sW7j,TFASTUXwSdAmwJNk1UKjW3Ynx26DX48uwk,1830.1,3555.201722,104.9982798,0,0,3660.2,
TE2dn9hEKUFWvGikAZZayLmkaMCYq8sW7j,TYThq9TQF981sVwyFSUjNoXQsrjZd6hjpr,1866.9,1152.674883,2581.12511696,0,0,3733.8,
TE2dn9hEKUFWvGikAZZayLmkaMCYq8sW7j,TBmpNoEzBkYt2tUqVtyFnhWJ7SSYCNUayw,1951,1506.55742,2395.44258019,0,0,3902,
TE2dn9hEKUFWvGikAZZayLmkaMCYq8sW7j,TDWkg6Q6i1Ufwo8byz9ZqMYWCm1KgFpGE5,3728,4767.630068,2878.63246834,0,0,7456,
TDz8thzH4rFzypx4v5nUGGzVCmUkX7cd7i,TXb7Hw6bjbXyHnKas9Cm1vGQJeiWyUwHHs,223.8,20.10364154,427.49635842,0,0,447.6,
TDYkJ1eWXNZUM1xMpSkcK3Db3Yt6rrKtHa,TDTgdK67rspAHZYPkAHKX3RyN2DojAgkim,5622,3424.179114,7819.82088509,0,0,11244,
TDxm2XHkzrBviJRoRoZmLzDTmU2Nut3sNP,TQDC3Hudnv2NSgtSFsHnELanGfUP6i4QRu,31451,9828.629509,53073.3704877,0,0,62902,
TDxgLMj8qqwxkRhpUFWFPNwG1PuC4JjM9q,TXWx8LyV47iyN8RYV69kny9qDJiZa15rUS,290,538.3550428,41.64495757,0,0,580,
TDxgLMj8qqwxkRhpUFWFPNwG1PuC4JjM9q,TJ9FC5tZGLevoRXwWXk2de7ua8VFfJdnQ3,323,409.3422787,236.6577216,0,0,646,
TDWkg6Q6i1Ufwo8byz9ZqMYWCm1KgFpGE5,TWwwDNhRtYqr3hDQ9hPzNVZgJTbPpXYTCu,41,60.82366787,80.82366793,0,0,82,
TDWkg6Q6i1Ufwo8byz9ZqMYWCm1KgFpGE5,TDFsRFZJ8eGmUH4yUCZf1UxTxFa3Mrafvp,7905.65,6260.998778,9914.54508554,0,0,15811.3,
TDWJmyanZBxjNQWg78MiY3UJENTh5DaknR,TTtvT3sEy54Fxbccjb1P9kYpVs7GjcyPCJ,961.23,1887.636524,34.82347714,0,0,1922.46,
TDWbfMR3wk11Gzg2VHXAjiT3SB7AziZs5g,TEFDRuWiakpwZqNSvf7tANtG4UZbXkSU51,3126.73,6178.06,75.40000001,0,0,6253.46,
TDVjL1Qkx4CecvXMxfqcE2yf4WhXwbUQP3,TVPKg1Xgt7AcykWR3byzbKDPoxiJZPUATz,167.0045,132.0445484,201.96445165,0,0,334.009,
TDVjL1Qkx4CecvXMxfqcE2yf4WhXwbUQP3,TGbPEDVTvA6VK6cXuUP6847psjJY858yMT,561.1,351.997238,828.24936091,0,0,1122.2,
TDVjL1Qkx4CecvXMxfqcE2yf4WhXwbUQP3,TMY2JfNo6KNikw9eWVNK91aSTnRi9kynwE,746.47,468.4589359,1049.25412851,0,0,1492.94,
TDv4V91Phx9pFLDimgECUM2AJroEBGmtRk,TJ1GbrSKVmS9m5C9iD5te9mx2JP5ZovQKu,100000,84338.38857,115661.6114674,0,0,200000,
TDv4V91Phx9pFLDimgECUM2AJroEBGmtRk,TMBgSSU22obMiCTVe6byuLccQ6WyqKGFS1,100000,84338.38857,115661.6114674,0,0,200000,
TDtYo3AvxbURVhidKMcP6tV4EudkLKdgC3,TFwy5DqN1UAbRXGJjKX5RrT2ZjvJ1sfQWR,1332,838.3678105,1825.63219011,0,0,2664,
TDTCgn8UhhHfSiPvf9Lbh5Gt5ZgQR8R7Mh,TLXRwUzxnjSDTSx9Q1PteRoP87qrVgFLXZ,176,83.5668025,268.43319749,0,0,352,
TDTCgn8UhhHfSiPvf9Lbh5Gt5ZgQR8R7Mh,TFRoDAfn5w6jj6nePA9iPVfyPexw6a2FAG,908,581.0238938,1234.97610665,0,0,1816,
TDTCgn8UhhHfSiPvf9Lbh5Gt5ZgQR8R7Mh,TAszUTAwEHnE4ktdj2WQCqi6GZAjaWuD24,1587,1236.040956,1937.9590445,0,0,3174,
TDTCgn8UhhHfSiPvf9Lbh5Gt5ZgQR8R7Mh,TRGSSFQbbwafFs9JHWPkBWkeosZZ5VUbS8,1665,1247.118427,2082.8815733,0,0,3330,
TDTCgn8UhhHfSiPvf9Lbh5Gt5ZgQR8R7Mh,TKatQbgh9rzV41rTQVsS26nvDiRf67cx98,1805,1469.842022,2238.1337561,0,0,3610,
TDtAdyRGdsgihSKitwN4SJ9Mg7ubdAHS64,TAq5J3hRq4gKi1j79G6q9pdpszCRevdwQt,20.9,19.5877102,22.21228982,0,0,41.8,
TDSXtu23FxEcS4UWSaGYJZFiXW8pjBVYR1,TBDg5vXFvQdGww1PQp2ZWRJvspZqy4Aq3p,30,29.21950126,30.7804989,0,0,60,
TDsoaqv2HJisQf94TYrhERbt4VYzE57hZV,THaemqZUxtEHANh1mohrGy6zeNdxVihDbK,4613,3758.533936,5691.6334743,0,0,9226,
TDSMn1YsGwR7eeVD9PhVaAakZHVUR1hzJc,TBCQnEz6m8RaGAqBmY9zhxnDb2L8UaFU1B,1210.62,1668.789291,752.4507119,0,0,2421.24,
TDrRexkiQUZUhT7nDCmESLL96WaJKYyiV1,TB9Cyc8H6wB7VUgxkedSe3dN4m73MwtHpA,1608.47,3134.808973,82.13102785,0,0,3216.94,
TDrr9hR3hHiZBm9Qve9eDxzBY9dvsYzTTf,TLZ25sMpAwShLH3U1KECA1KNknNYx4Kvoz,360.24,659.8452482,60.63475199,0,0,720.48,
TDrNg6XvDU3dDftrcnK4sAdoZMHJiAfxkr,TEYrRXgDPvVGr1Zfofx9whrjQZozzGow45,589.5,180.5167786,998.48322135,0,0,1179,
TDrLdHRuYHUv7ULjAWkBmyabgQ3sZgazzC,TV1S3GfCc3QgQTyjTh1eHcUihzvbDquhLC,50,0,100.00000003,0,0,100,
TDReG731M2PGiRZJbPNoVJ9QSsFK4hbgZN,TZGKFpku2SY1HGCRjEY4wQVxnR8sXhKA1W,1862.49,643.5397453,3081.440255,0,0,3724.98,
TDReG731M2PGiRZJbPNoVJ9QSsFK4hbgZN,TGkJGfujoAJGZrWuDhBGZEMSpuNeShdsPx,3382,6699.993177,64.00682379,0,0,6764,
TDPZKunu3J9Wsc5Xr4GqdwsaPyJNHn6vM8,TYGsjwuy5jkUyFj7nLvAMRjzrSW47yzqzE,1203,982.6788123,1423.32118785,0,0,2406,
TDPvD3QzszpBGiMpEJDxAMMBdkaBhAGaGs,TDBsmLLsuXTzZJz826a89v8UQZ8A4EFStK,3278.35,1976.833447,4579.866553,0,0,6556.7,
TDoVuM61N4Mc5V2bLNEa3yfyn8CkgsAjZa,TLkEbWwUehNm3rGh8MVpzEaXUYDzBMgCVn,690,98.01080553,1281.989194,0,0,1380,
TDoQoEjtQkHuxdV3RS4tE3chgku9q4KhV9,TUXXstdM7e6Zwx8RZHe5S88WNrTeauL4Ac,1977,503.9151745,3450.084826,0,0,3954,
TDNwqtqGtpH7f2VspKWGpSsy4mocig1R5X,TFPrTLEor2KtLxs3cSQMYoh8f9fwa8QKE5,1291.7,301.7253601,2281.67464035,0,0,2583.4,
TDNR4hTurGGTbRAS7Af1r3gTUgx1oQTk5C,TPtL7W7nQms552eWwM1X2d3TZobHTA3bru,0,0,0,0,0,0,
TDnPjqGDBwkN2ZW3pxjFYyrKg2njjYzh3C,TLLYUNKy6A7ZAMYc4bzQNfsTpKaoibWrfZ,108,44.08094787,171.91905216,0,0,216,
TDnPjqGDBwkN2ZW3pxjFYyrKg2njjYzh3C,TXXwLSsgikbVsgSeuR1KvjaeJ913JQooYg,217,5.90673196,428.09326803,0,0,434,
TDnPjqGDBwkN2ZW3pxjFYyrKg2njjYzh3C,THJ4Lzwdfy9NjuQa5BorUtNffSfBSwEbdf,626,724.0075892,527.992411,0,0,1252,
TDnGW1P6Y9jz8AVyW7VPCHrSBtomngLhkM,TNmqaFP5PwCk4gyqYqACBzb8zXYS43keSP,451.4,282.7481398,620.05186031,0,0,902.8,
TDnGW1P6Y9jz8AVyW7VPCHrSBtomngLhkM,TEt32EqiP1kpEicNtMxkGCZKxBfNH3rDgF,1726,226.7408175,3225.2591822,0,0,3452,
TDnGW1P6Y9jz8AVyW7VPCHrSBtomngLhkM,TTB3ijoXGR4YMbzxrWX5ndQFFUgaTBj5hX,2141.88,1333.271849,2950.4881506,0,0,4283.76,
TDnGW1P6Y9jz8AVyW7VPCHrSBtomngLhkM,TDD5tDyLXVvzmT4dKe1jSV6zuX59FD5ksZ,3605,105.5024908,7104.4975094,0,0,7210,
TDnGW1P6Y9jz8AVyW7VPCHrSBtomngLhkM,TVhZmVJkjw5nxEGKoW1uRTosNLTLE2CXSX,4192.88,6983.119306,1402.6406957,0,0,8385.76,
TDnGW1P6Y9jz8AVyW7VPCHrSBtomngLhkM,TFCd82AtkHgDVNmwJrd4NgxvnPyE9GxAdS,5319,1843.945488,8867.64043011,0,0,10638,
TDmP349iJtXThGQ4DaQq92gF3B6oxoPcb4,TGEr9u58gNorAV4YbZYJqBwqkiWKYDGEH4,260.04,219.703421,300.37657899,0,0,520.08,
TDmP349iJtXThGQ4DaQq92gF3B6oxoPcb4,TRtYgaU2BGj4Pq4ifN7HyuFxWZdukX2wJX,1884.57,1327.604063,2441.53593725,0,0,3769.14,
TDmP349iJtXThGQ4DaQq92gF3B6oxoPcb4,TW3vdrJ6EuqnuHewhCz1vaXwKtrs6RxSgZ,2187.08,1428.887278,3022.8614331,0,0,4374.16,
TDmH24wTbhcykHCMkZP1JhrLZrhGqiagkV,TAEDhSmrfEs2J8PSzj5g3QyJaNUyeV5r4T,1099,671.8108497,1526.18915058,0,0,2198,
TDLYRHaMuV4G16d6tRNbwfhqs4K7ZDKwRT,TPu6p5mFU3ZT9Ckgs5WEB1xrYkDBKVguvt,301,10.39554046,591.6044595,0,0,602,
TDk5Z1sio3N48RbL7D6ioEAwFMkCBjA2LR,TAPAnpRv6fe2YX5wuUPdxt5roJESXg6W8b,247.3,159.6326588,654.27265875,0,0,494.6,
TDk5Z1sio3N48RbL7D6ioEAwFMkCBjA2LR,TRZLRctzqUM6kULo5AegMhzAhBAXg3Xvra,500.15,254.2015715,746.0984286,0,0,1000.3,
